Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR24954650,2023-09-05 13:44:14,2023-06-17 08:37:12,2086742,630196084,2086742,302,257,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954650/SRR24954650.lite.1,SRX20712681,CCSORC004913-10011018-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004844,SAMN35772691,simple,447426,human oral metagenome,10011018_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,CB14C45485557349702F8134E367EF7E,E7876A9B97D4C3E6E4F356E231F2C5DF
SRR24954644,2023-09-05 13:44:14,2023-06-17 08:37:13,1646487,497239074,1646487,302,210,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954644/SRR24954644.lite.1,SRX20712687,CCSORC004913-10011020-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004850,SAMN35772697,simple,447426,human oral metagenome,10011020_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,70EA0EEB6484A682BA791E0F9CE76CE0,A213778CBAE43B0656954225DBD2D549
SRR24954648,2023-09-05 13:44:14,2023-06-17 08:37:19,2357896,712084592,2357896,302,227,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954648/SRR24954648.lite.1,SRX20712683,CCSORC004913-10011182-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004846,SAMN35773151,simple,447426,human oral metagenome,10011182_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,BF0BEFE141588D48707A550BCCFC5760,60ED479F5AF5C5E5ABC3B97C9685568A
SRR24954647,2023-09-05 13:44:14,2023-06-17 08:38:00,3871093,1169070086,3871093,302,388,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954647/SRR24954647.lite.1,SRX20712684,CCSORC004913-10011183-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004847,SAMN35773152,simple,447426,human oral metagenome,10011183_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,221A7662B55D1F626F0D70813BD2BDFD,7B33454C898194288FC3EEC57577DD22
SRR24954619,2023-09-05 13:44:14,2023-06-17 08:37:11,2636447,796206994,2636447,302,305,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954619/SRR24954619.lite.1,SRX20712712,CCSORC004913-10011234-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004875,SAMN35773286,simple,447426,human oral metagenome,10011234_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,65E9D865EFE26F8721116C5EC8B7A0A1,F7547E7A6E4AB74322CB54961FFB531B
SRR24954597,2023-09-05 13:44:14,2023-06-17 08:36:52,1117474,337477148,1117474,302,141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954597/SRR24954597.lite.1,SRX20712734,CCSORC004913-10011025-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004897,SAMN35772712,simple,447426,human oral metagenome,10011025_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,CC0CE8535C6BB04E21D3BE3A6AC8AD27,005EEFEE03ABBFCA5741DA2EACA92217
SRR24954583,2023-09-05 13:44:14,2023-06-17 08:37:37,3536360,1067980720,3536360,302,342,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954583/SRR24954583.lite.1,SRX20712747,CCSORC004913-10011047-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004910,SAMN35772777,simple,447426,human oral metagenome,10011047_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,6ACFC7E734BF656CE806FBD8A7EF7123,01D00A8CEFEE79A20208E673E2FED429
SRR24954598,2023-09-05 13:44:14,2023-06-17 08:37:22,2273595,686625690,2273595,302,276,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954598/SRR24954598.lite.1,SRX20712733,CCSORC004913-10011261-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004895,SAMN35773359,simple,447426,human oral metagenome,10011261_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,3A96367A0E6E1C3FA6504743159E1248,991F420F159C02C693C03D525593D94D
SRR24954588,2023-09-05 13:44:14,2023-06-17 08:37:16,2290827,691829754,2290827,302,231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954588/SRR24954588.lite.1,SRX20712743,CCSORC004913-10011264-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004906,SAMN35773368,simple,447426,human oral metagenome,10011264_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,CF10EBFE8B8550B961E14A1291BDF225,7C0C447E70270C7B33B9230D4164A737
SRR24954829,2023-09-05 13:44:14,2023-06-17 08:39:01,2256006,681313812,2256006,302,223,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954829/SRR24954829.lite.1,SRX20712746,CCSORC004913-10011265-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004909,SAMN35773370,simple,447426,human oral metagenome,10011265_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,BF8094FACC14F7F0E7E65228B12DF896,77896D3C5372E948EF605C3E1F89E891
SRR24954576,2023-09-05 13:44:14,2023-06-17 08:37:20,2427222,733021044,2427222,302,246,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954576/SRR24954576.lite.1,SRX20712754,CCSORC004913-10011049-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004917,SAMN35772783,simple,447426,human oral metagenome,10011049_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,96707E7F956D156DED65F0ADA5556250,76C07C6DFC0A1301EEF9037484257902
SRR24954574,2023-09-05 13:44:14,2023-06-17 08:37:34,3190411,963504122,3190411,302,389,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954574/SRR24954574.lite.1,SRX20712756,CCSORC004913-10011050-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004919,SAMN35772785,simple,447426,human oral metagenome,10011050_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,1D1457EAC424294D4278F5D90EF2C2C0,506569D5D1939C4ECB376D5FE8E55A41
SRR24954572,2023-09-05 13:44:14,2023-06-17 08:36:25,1603535,484267570,1603535,302,197,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954572/SRR24954572.lite.1,SRX20712758,CCSORC004913-10011051-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004921,SAMN35772787,simple,447426,human oral metagenome,10011051_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,4DCA455070D5CB9531D53B4B7957D03D,96E67515599F17A6C78C009261E9FC31
SRR24954568,2023-09-05 13:44:14,2023-06-17 08:37:46,3667687,1107641474,3667687,302,442,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954568/SRR24954568.lite.1,SRX20712762,CCSORC004913-10011052-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004925,SAMN35772790,simple,447426,human oral metagenome,10011052_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,8551379AEDF722F11A633BCDED100190,3266B14992627EA128A3C3828E8FAEA5
SRR24954565,2023-09-05 13:44:14,2023-06-17 08:37:09,1517122,458170844,1517122,302,193,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954565/SRR24954565.lite.1,SRX20712765,CCSORC004913-10011054-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004928,SAMN35772793,simple,447426,human oral metagenome,10011054_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,FCCE578D515D78BBB6F05E5CA0C9CE8D,AD8798A3F1F66DB428CBDF012304374D
SRR24954551,2023-09-05 13:44:14,2023-06-17 08:37:01,5833244,1761639688,5833244,302,731,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954551/SRR24954551.lite.1,SRX20712779,CCSORC004913-10011008-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004942,SAMN35772662,simple,447426,human oral metagenome,10011008_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,5ACAC255EBAC970D62F51F5D8B2DF650,9BA460E4C1C7DE83770EA90E53B427C7
SRR24954550,2023-09-05 13:44:14,2023-06-17 08:36:59,2001249,604377198,2001249,302,207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954550/SRR24954550.lite.1,SRX20712780,CCSORC004913-10011077-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004943,SAMN35772860,simple,447426,human oral metagenome,10011077_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,207F63875FA7546344C3CF9EF3E9846B,CC0B39C633DADC6D85AF116CEF498E9B
SRR24954789,2023-09-05 13:44:15,2023-06-17 08:37:38,1556295,470001090,1556295,302,158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954789/SRR24954789.lite.1,SRX20712786,CCSORC004913-10011079-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004949,SAMN35772866,simple,447426,human oral metagenome,10011079_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,F2679D365ACE0234AA27CBA14B71E755,3CA3EB79C9D378B7234CFCD18417409A
SRR24954966,2023-09-05 13:44:14,2023-06-17 08:48:49,1794609,541971918,1794609,302,219,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954966/SRR24954966.lite.1,SRX20712789,CCSORC004913-10011099-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004954,SAMN35772923,simple,447426,human oral metagenome,10011099_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,B160DF4BC57346331119655E64898B9E,5AC2399616693A262FB55B6084BA54E5
SRR24954948,2023-09-05 13:44:15,2023-06-17 08:51:56,11317014,3417738228,11317014,302,1133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954948/SRR24954948.lite.1,SRX20712807,CCSORC004913-10011122-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004969,SAMN35772993,simple,447426,human oral metagenome,10011122_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,6F47D63197BA794D27B0D0A8690F8B8E,E84F144D94DB225C0424F86B924C20FA
SRR24954941,2023-09-05 13:44:15,2023-06-17 08:49:08,2195136,662931072,2195136,302,279,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954941/SRR24954941.lite.1,SRX20712814,CCSORC004913-10011013-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004975,SAMN35772676,simple,447426,human oral metagenome,10011013_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,7B9A49E6D97DC34CAA6AED2E36AA7204,83F53340E69745E4BEAEE1647F53360A
SRR24954930,2023-09-05 13:44:15,2023-06-17 08:48:55,1486544,448936288,1486544,302,179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954930/SRR24954930.lite.1,SRX20712825,CCSORC004913-10011013-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18004989,SAMN35772677,simple,447426,human oral metagenome,10011013_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,DA33F6CA6CC7BD153B0B281AF4FD5EC5,D72449E0E2C3490BD794CDFAAE3AE932
SRR24954872,2023-09-05 13:44:15,2023-06-17 08:39:00,2885208,871332816,2885208,302,298,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954872/SRR24954872.lite.1,SRX20712883,CCSORC004913-10011018-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005045,SAMN35772693,simple,447426,human oral metagenome,10011018_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,A5CE38D72612727B3AFD317D72B10DE0,9ECAC80D6ED7F4848481C256B8F1F94B
SRR24954918,2023-09-05 13:44:15,2023-06-17 08:50:14,4874254,1472024708,4874254,302,469,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954918/SRR24954918.lite.1,SRX20712837,CCSORC004913-10011137-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005001,SAMN35773039,simple,447426,human oral metagenome,10011137_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,D46319CE0A2C03FDDC5146503DEB6134,0948BB8F1300B436B51F1C19FEC0AC19
SRR24954906,2023-09-05 13:44:15,2023-06-17 08:49:26,4122624,1245032448,4122624,302,405,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954906/SRR24954906.lite.1,SRX20712849,CCSORC004913-10011157-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005011,SAMN35773085,simple,447426,human oral metagenome,10011157_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,92BBDCD614FA4ECE5C83C3E86C3ABF79,60680BD861DC3F1AA6EC1208B44CB972
SRR24954854,2023-09-05 13:44:16,2023-06-17 08:38:34,2169699,655249098,2169699,302,269,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954854/SRR24954854.lite.1,SRX20712901,CCSORC004913-10011021-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005064,SAMN35772700,simple,447426,human oral metagenome,10011021_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,9302A23A2285B97F412270143C996853,804240CD04D9CE405FAD62491C9675B0
SRR24954848,2023-09-05 13:44:16,2023-06-17 08:38:01,1324720,400065440,1324720,302,169,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954848/SRR24954848.lite.1,SRX20712907,CCSORC004913-10011023-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005070,SAMN35772706,simple,447426,human oral metagenome,10011023_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,04E2E44FBE2797D38070C655D82EE2D7,6532F65310B493666D6B8B7812FBADB2
SRR24954851,2023-09-05 13:44:15,2023-06-17 08:38:37,2420803,731082506,2420803,302,286,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954851/SRR24954851.lite.1,SRX20712904,CCSORC004913-10011218-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005067,SAMN35773242,simple,447426,human oral metagenome,10011218_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,C13D95CC5F8D409DD7AB2C7271AA4823,0BE52E0984A743CA18CC5A29D13D3C0A
SRR24954831,2023-09-05 13:44:16,2023-06-17 08:38:53,3059950,924104900,3059950,302,373,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954831/SRR24954831.lite.1,SRX20712924,CCSORC004913-10011244-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005087,SAMN35773315,simple,447426,human oral metagenome,10011244_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,6C7CF0B1245FF510940A55D3AC7E3029,9898F0F9D19ECF7D44838054F25D546F
SRR24954826,2023-09-05 13:44:16,2023-06-17 08:38:37,2643058,798203516,2643058,302,281,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954826/SRR24954826.lite.1,SRX20712929,CCSORC004913-10012001-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005092,SAMN35773373,simple,447426,human oral metagenome,10012001_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,29BC2F2FFAC21FE09076FB7EFA0A7F4E,D413FBE45B57F302783E6EDF0154B7BF
SRR24954774,2023-09-05 13:44:16,2023-06-17 08:38:32,1706305,515304110,1706305,302,213,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954774/SRR24954774.lite.1,SRX20712981,CCSORC004913-10011009-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005144,SAMN35772664,simple,447426,human oral metagenome,10011009_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,054B0BDBABCDC8B613F104A551A2E83E,D5D17F04DAA54BB75BF379E340E2222B
SRR24954806,2023-09-05 13:44:16,2023-06-17 08:39:06,3485575,1052643650,3485575,302,415,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954806/SRR24954806.lite.1,SRX20712949,CCSORC004913-10011055-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005113,SAMN35772797,simple,447426,human oral metagenome,10011055_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,2FC9406B7D12162F39506085B3AF2F6B,C74842DB1D23934DAEA65518779087AD
SRR24954791,2023-09-05 13:44:16,2023-06-17 08:39:12,3080296,930249392,3080296,302,303,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954791/SRR24954791.lite.1,SRX20712964,CCSORC004913-10011059-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005127,SAMN35772810,simple,447426,human oral metagenome,10011059_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,9A7107A8E83DBA98E3C6B38AFD784BFB,80939CAC3D444A3DAE79A25E9B095256
SRR24954788,2023-09-05 13:44:16,2023-06-17 08:38:54,1928481,582401262,1928481,302,245,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954788/SRR24954788.lite.1,SRX20712967,CCSORC004913-10011080-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005130,SAMN35772867,simple,447426,human oral metagenome,10011080_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,7FB206B71E555BE504D2D9BF12E0780E,6BA1323C8CE60678B06536A7EE28C6FF
SRR24954824,2023-09-05 13:44:16,2023-06-17 08:39:03,3020200,912100400,3020200,302,372,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24954/SRR24954824/SRR24954824.lite.1,SRX20712931,CCSORC004913-10012004-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005094,SAMN35773375,simple,447426,human oral metagenome,10012004_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,9122CA69150C54E4BF0C236746A27048,2AA907D2D211F79C4980977812924FC3
SRR24955177,2023-09-05 13:44:16,2023-06-17 08:48:59,1150363,347409626,1150363,302,144,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24955/SRR24955177/SRR24955177.lite.1,SRX20713003,CCSORC004913-10011001-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005167,SAMN35772641,simple,447426,human oral metagenome,10011001_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,AC79E27677543AC37C581B948893C4A5,B0ACA35D01DA263F6F92BC70284DA6E9
SRR24955165,2023-09-05 13:44:16,2023-06-17 08:49:05,1091750,329708500,1091750,302,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24955/SRR24955165/SRR24955165.lite.1,SRX20713015,CCSORC004913-10011004-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005178,SAMN35772651,simple,447426,human oral metagenome,10011004_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,578ADABA59FF149D18A52205324D5744,C96C5712A791155E9DA67DAB6706E987
SRR24955172,2023-09-05 13:44:16,2023-06-17 08:49:22,1402930,423684860,1402930,302,174,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24955/SRR24955172/SRR24955172.lite.1,SRX20713008,CCSORC004913-10011035-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005170,SAMN35772743,simple,447426,human oral metagenome,10011035_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,F2893CA4DCBE971906C6789EC5FCB026,9EAB520E622953DF1A8AF8AAB042D5F5
SRR24955160,2023-09-05 13:44:17,2023-06-17 08:49:42,2473069,746866838,2473069,302,304,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24955/SRR24955160/SRR24955160.lite.1,SRX20713020,CCSORC004913-10011039-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005184,SAMN35772754,simple,447426,human oral metagenome,10011039_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,13BC833F2FC9F387A5AA96114C188595,EBA4C9B73F4CE593246FE631F893FB55
SRR24955159,2023-09-05 13:44:17,2023-06-17 08:49:46,2689781,812313862,2689781,302,324,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24955/SRR24955159/SRR24955159.lite.1,SRX20713021,CCSORC004913-10011039-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005183,SAMN35772755,simple,447426,human oral metagenome,10011039_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,038EAE67A3BC9E58DC750B52755077C7,6CF901170BB7A74B536BAF4027FA5B12
SRR24955157,2023-09-05 13:44:17,2023-06-17 08:48:56,1435570,433542140,1435570,302,179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24955/SRR24955157/SRR24955157.lite.1,SRX20713023,CCSORC004913-10011040-V1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005186,SAMN35772757,simple,447426,human oral metagenome,10011040_V1,,,,,,,no,,,,,KENVUE,SRA1657243,,public,41D6072FC239ADC0EA668C58937F3803,6C191EF8DD017CF37D12427CDA376EF9
SRR24955153,2023-09-05 13:44:17,2023-06-17 08:48:54,1314807,397071714,1314807,302,161,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24955/SRR24955153/SRR24955153.lite.1,SRX20713027,CCSORC004913-10011061-V2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005189,SAMN35772815,simple,447426,human oral metagenome,10011061_V2,,,,,,,no,,,,,KENVUE,SRA1657243,,public,F273460427A3805EDC15CED62F7E2099,5E7044784195552001CA466D91DE4894
SRR24955152,2023-09-05 13:44:17,2023-06-17 08:49:48,3424618,1034234636,3424618,302,338,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR024/24955/SRR24955152/SRR24955152.lite.1,SRX20713028,CCSORC004913-10011061-V3,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X,SRP444524,PRJNA984617,,984617,SRS18005191,SAMN35772816,simple,447426,human oral metagenome,10011061_V3,,,,,,,no,,,,,KENVUE,SRA1657243,,public,AAA5E1220B56590FE2A99518E333C458,99C77DC7D1E30511D9C504CDEEFA11E1
